Table 1
NEGERI,PPD,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,PRASEKOLAH,PKHAS
MELAKA,PPD MELAKA TENGAH,SM Kebangsaan,MEB2099,SEKOLAH MENENGAH KEBANGSAAN KATHOLIK,251 JLN GAJAH BERANG,75200,MELAKA,062831261,062921995,MEB2099@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
MELAKA,PPD MELAKA TENGAH,SM Kebangsaan,MEB2100,SEKOLAH MENENGAH KEBANGSAAN NOTRE DAME CONVENT,"265,JLN GAJAH BERANG",75200,MELAKA,062824887,062862836,MEB2100@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
MELAKA,PPD MELAKA TENGAH,SM Kebangsaan,MEB2101,SEKOLAH MENENGAH KEBANGSAAN YOK BIN,"19-21,JLN. AIR LELEH",75050,MELAKA,062822720,062865168,MEB2101@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
MELAKA,PPD MELAKA TENGAH,SM Kebangsaan,MEB2102,SEKOLAH MENENGAH KEBANGSAAN TUN TUAH,"KAMPUNG LAPAN, BACHANG",75200,MELAKA,063355945,063373480,MEB2102@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
MELAKA,PPD MELAKA TENGAH,SM Kebangsaan,MEB2103,SEKOLAH MENENGAH KEBANGSAAN DURIAN DAUN,LORONG TUN FATIMAH DURIAN DAUN,75400,MELAKA,062831803,062922707,MEB2103@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
MELAKA,PPD MELAKA TENGAH,SM Kebangsaan,MEB2104,SEKOLAH MENENGAH KEBANGSAAN TINGGI CINA MELAKA,28 JLN MALIM,75250,MELAKA,063354609,063369477,MEB2104@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
MELAKA,PPD MELAKA TENGAH,SM Kebangsaan,MEB2145,SEKOLAH MENENGAH KEBANGSAAN SERI KOTA,JLN AYER LELEH,75050,MELAKA,062825126,062823169,MEB2145@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
MELAKA,PPD ALOR GAJAH,SM Kebangsaan,MEE0074,SEKOLAH MENENGAH KEBANGSAAN SULTAN MANSOR SHAH,PULAU SEBANG,73000,TAMPIN POS,064411386,064411386,MEE0074@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
MELAKA,PPD ALOR GAJAH,SM Kebangsaan,MEE0075,SEKOLAH MENENGAH KEBANGSAAN DATO' DOL SAID,JALAN DATO' DOL SAID,78000,ALOR GAJAH,065561286,065568551,MEE0075@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
MELAKA,PPD ALOR GAJAH,SM Kebangsaan,MEE0094,SEKOLAH MENENGAH KEBANGSAAN KEM TERENDAK,KEM TERENDAK,76200,KEMTERENDAK,063571126,063573775,MEE0094@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
MELAKA,PPD MELAKA TENGAH,SM Berasrama Penuh,MEE2141,SEKOLAH MENENGAH SAINS MUZAFFAR SHAH,AYER KEROH,75450,MELAKA,062320833,062321780,MEE2141@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
MELAKA,PPD ALOR GAJAH,SM agama,MFT0001,SEKOLAH MENENGAH AGAMA AL-EHYA AL-KARIM,"JALAN SEKOLAH, KM 36 KAMPUNG TANJUNG BIDARA",78300,MASJID TANAH,063852022,063853732,MFT0001@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
MELAKA,PPD ALOR GAJAH,SM agama,MFT0002,SMA JAIM AL-ASYRAF,"BUKIT MERCHAT, JLN TANJUNG RIMAU LUAR",73000,TAMPIN,065549022,065547364,MFT0002@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
MELAKA,PPD ALOR GAJAH,SM agama,MFT0003,SEKOLAH MENENGAH ARAB (JAIM) DARUL FALAH,"KM 43, KUALA SUNGAI BARU",78200,MASJID TANAH,063877422,063877422,MFT0003@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
MELAKA,PPD JASIN,SM agama,MFT1001,SEKOLAH MENENGAH ARAB ASSAIYIDAH KHADIJAH,"KM 18, KG SERKAM DARAT",77300,MERLIMAU,062632351,062631352,MFT1001@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
MELAKA,PPD JASIN,SM agama,MFT1002,SEKOLAH MENENGAH ARB.ASSYAKIRIN,SELANDAR,77500,MELAKA,065253290,065253290,MFT1002@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
MELAKA,PPD JASIN,SM agama,MFT1003,SEKOLAH MENENGAH TAHFIZ AL QURAN (JAIM),KG. CHENDERAH,77000,JASIN,065247288,065247290,MFT1003@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
MELAKA,PPD MELAKA TENGAH,SM agama,MFT2001,SEKOLAH MENENGAH AGAMA JAIM AL AHMADI,"KM 18, PAYA RUMPUT JAYA, SUNGAI UDANG",76300,MELAKA TENGAH,063531245,063531245,MFT2001@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
MELAKA,PPD ALOR GAJAH,Kolej Vokasional,MHA0001,KOLEJ VOKASIONAL DATUK SERI MOHD. ZIN,JALAN  PENGKALAN,78000,ALOR GAJAH,065561200,065568996,MHA0001@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
MELAKA,PPD JASIN,Kolej Vokasional,MHA1001,KOLEJ VOKASIONAL DATUK SERI ABU ZAHAR ISNIN,JALAN KEMENDOR,77000,JASIN,065291010,065293130,MHA1001@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
MELAKA,PPD MELAKA TENGAH,Kolej Vokasional,MHA2002,KOLEJ VOKASIONAL MELAKA TENGAH,BUKIT KATIL,75450,MELAKA,062326190,062329672,MHA2002@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
MELAKA,PPD MELAKA TENGAH,SM Teknik,MKB2144,SEKOLAH MENENGAH TEKNIK BUKIT PIATU,BUKIT PIATU,75150,MELAKA,062822936,062819066,MKB2144@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
MELAKA,PPD JASIN,SM Berasrama Penuh,MRA1001,SEKOLAH BERASRAMA PENUH INTEGRASI SELANDAR,JALAN BATANG MELAKA,77500,SELANDAR,064462363,064462959,MRA1001@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
MELAKA,PPD JASIN,SMK Agama,MRA1002,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN PERAK,JALAN TAMAN MAJU,77000,JASIN,065291218,065296927,MRA1002@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
MELAKA,PPD MELAKA TENGAH,SMK Agama,MRA2125,SEKOLAH MENENGAH KEBANGSAAN AGAMA SULTAN MUHAMMAD,"JALAN PENGKALAN BATU, BATU BERENDAM",75350,MELAKA,062325434,062316275,MRA2125@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
MELAKA,PPD MELAKA TENGAH,SMK Agama,MRA2127,SEKOLAH MENENGAH KEBANGSAAN AGAMA SHARIFAH RODZIAH,TELOK MAS,75460,MELAKA,062618944,062616518,MRA2127@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA0025,SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG MUSA AL-HAJ,"KM 2, JALAN PERTANG, KUALA KLAWANG",71600,JELEBU,066136225,066138161,NEA0025@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA0026,SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG SYED ALI AL-JUFRI SIMPANG GELAMI,BT 4 1/2 PERADONG SIMPANG GELAMI,71600,KUALA KLAWANG,066136895,066138318,NEA0026@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD KUALA PILAH,SM Kebangsaan,NEA1080,SEKOLAH MENENGAH KEBANGSAAN ZABA,JALAN TAMPIN,72000,KUALA PILAH,064811040,064819232,NEA1080@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD KUALA PILAH,SM Kebangsaan,NEA1081,SEKOLAH MENENGAH KEBANGSAAN DANGI,"KM 27, JALAN BAHAU",73100,JOHOL,064368529,064368292,NEA1081@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD KUALA PILAH,SM Kebangsaan,NEA1083,SEKOLAH MENENGAH KEBANGSAAN JUASSEH,"KM12, JALAN KUALA PILAH BAHAU",72500,JUASSEH,064983879,064985823,NEA1083@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD KUALA PILAH,SM Kebangsaan,NEA1084,SEKOLAH MENENGAH KEBANGSAAN SENALING,KM 2 JALAN TAMPIN KUALA PILAH,72000,KUALA PILAH,064813171,064815703,NEA1084@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD PORT DICKSON,SM Kebangsaan,NEA2052,SEKOLAH MENENGAH KEBANGSAAN RAJA JUMAAT,KM5 JALAN SEREMBAN,71007,PORT DICKSON,066512022,066517067,NEA2052@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD PORT DICKSON,SM Kebangsaan,NEA2053,SEKOLAH MENENGAH KEBANGSAAN DATUK HAJI ABDUL SAMAD,"BATU 1 1/2, JALAN ESSO",71000,PORT DICKSON,066471331,066463417,NEA2053@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD PORT DICKSON,SM Kebangsaan,NEA2055,SEKOLAH MENENGAH KEBANGSAAN YAM TUAN RADIN,"KM 11,JALAN SEREMBAN",71010,LUKUT,066514002,066517040,NEA2055@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD PORT DICKSON,SM Kebangsaan,NEA2056,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG BARU SIRUSA,KAMPUNG BARU SI RUSA,71050,PORT DICKSON,066463286,066463719,NEA2056@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD PORT DICKSON,SM Kebangsaan,NEA2057,SEKOLAH MENENGAH KEBANGSAAN INTAN PERDANA,"BT.9, JALAN PANTAI, SI RUSA",71050,PORT DICKSON,066625075,066621014,NEA2057@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD REMBAU,SM Kebangsaan,NEA3035,SEKOLAH MENENGAH KEBANGSAAN DATO' SEDIA RAJA,KM 27 JALAN SEREMBAN TAMPIN,71309,REMBAU,066851214,066851432,NEA3035@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD REMBAU,SM Kebangsaan,NEA3036,SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG HAJI ADNAN,"KM 11, JALAN TAMPIN SEREMBAN",71350,KOTA,064384790,064384595,NEA3036@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD REMBAU,SM Berasrama Penuh,NEA3037,SEKOLAH MENENGAH SAINS REMBAU,PILIN,71300,REMBAU,066970037,066970041,NEA3037@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD REMBAU,SM Kebangsaan,NEA3038,SEKOLAH MENENGAH KEBANGSAAN PEDAS,KAMPUNG BATU 2,71400,PEDAS,066852144,066852745,NEA3038@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4088,SEKOLAH MENENGAH KEBANGSAAN TUNKU AMPUAN DURAH,JALAN SIKAMAT,70400,SEREMBAN,067625590,067618671,NEA4088@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4090,SEKOLAH MENENGAH KEBANGSAAN BUKIT MEWAH,JALAN TOK UNGKU,70100,SEREMBAN,066315922,066320142,NEA4090@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4098,SEKOLAH MENENGAH KEBANGSAAN DATO' SHAHARDIN,"BATU 10, JALAN LABU",71900,LABU,067911963,067916293,NEA4098@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4099,SEKOLAH MENENGAH KEBANGSAAN MAMBAU,"JALAN PORT DICKSON, KM 12",70300,SEREMBAN,066310500,066327389,NEA4099@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4100,SEKOLAH MENENGAH KEBANGSAAN SENAWANG,TAMAN MARIDA,70450,SEREMBAN,066774946,066781739,NEA4100@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4101,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI MOHD REDZA,"KM 5, JALAN SIKAMAT",70400,SEREMBAN,067617281,067677064,NEA4101@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4102,SEKOLAH MENENGAH KEBANGSAAN PENDETA ZA'BA,TAMAN PAROI JAYA,70400,SEREMBAN,066785990,066795990,NEA4102@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4103,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS KLIA,KOMPLEKS KUARTERS KLIA,71800,NILAI,067917008,067912264,NEA4103@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4104,SEKOLAH MENENGAH KEBANGSAAN DESA CEMPAKA,"JLN BBN 6/2C,TMN DESA CEMPAKA, BANDAR BARU NILAI",71800,NILAI,067996099,067997324,NEA4104@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4105,SEKOLAH MENENGAH KEBANGSAAN TAMAN SEMARAK,JALAN TS2/1D TAMAN SEMARAK,71800,NILAI,067990118,067994627,NEA4105@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4106,SEKOLAH MENENGAH KEBANGSAAN SERI PAGI,TMN SERI PAGI SENAWANG,70450,SEREMBAN,066789785,066789290,NEA4106@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4107,SEKOLAH MENENGAH KEBANGSAAN TAMAN TUANKU JAAFAR,SG. GADUT,71450,SEREMBAN,066774582,066792625,NEA4107@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Berasrama Penuh,NEA4108,SEKOLAH MENENGAH SAINS TUANKU MUNAWIR,"KM 6, JALAN SIKAMAT",70400,SEREMBAN,067630388,067622885,NEA4108@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4109,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN 2,"PERSIARAN S2/A4, SEREMBAN 2",70300,SEREMBAN,066013644,066011491,NEA4109@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4110,SEKOLAH MENENGAH KEBANGSAAN PANCHOR,JALAN SEREMBAN KUALA PILAH,70400,SEREMBAN,066787433,066788253,NEA4110@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4111,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN JAYA,TAMAN SEREMBAN JAYA,70450,SEREMBAN,066771260,066771461,NEA4111@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4112,SEKOLAH MENENGAH KEBANGSAAN BUKIT KEPAYANG,"GARDEN HOMES, SEREMBAN 2",70300,SEREMBAN,066339794,066338143,NEA4112@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4113,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN JAYA 2,TAMAN SEREMBAN JAYA,70450,SEREMBAN,066753586,066753587,NEA4113@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4114,SEKOLAH MENENGAH KEBANGSAAN SENAWANG 3,"PRECINT 4, PERSIARAN FOREST HEIGHTS 2",70450,SEREMBAN,067633951,067633952,NEA4114@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4115,SEKOLAH MENENGAH KEBANGSAAN WARISAN PUTERI,BANDAR WARISAN PUTERI,70400,SEREMBAN,067616451,067616476,NEA4115@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4116,SEKOLAH MENENGAH KEBANGSAAN DATO' SHAMSUDIN NAIN,BATU 13 1/2 JALAN LINSUM,71200,RANTAU,066941593,066941529,NEA4116@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4117,SEKOLAH MENENGAH KEBANGSAAN SEREMBAN 3,JALAN SEREMBAN 3/26,70300,SEREMBAN,066720020,066720017,NEA4117@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Berasrama Penuh,NEA4118,SEKOLAH MENENGAH SAINS TUANKU AISHAH ROHANI,JALAN TUNKU KURSHIAH,70400,SEREMBAN,067633561,067633650,NEA4118@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4119,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,TAMAN BUKIT GALENA,70200,SEREMBAN,067611735,067612193,NEA4119@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4120,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SRI SENDAYAN,BANDAR SRI SENDAYAN,71950,SEREMBAN,067923451,067923453,NEA4120@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEA4121,SEKOLAH MENENGAH KEBANGSAAN BANDAR ENSTEK,"LOT PT 33903, BANDAR BARU ENSTEK",71760,BANDAR BARU ENSTEK,067997275,067997276,NEA4121@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD TAMPIN,SM Kebangsaan,NEA5051,SEKOLAH MENENGAH KEBANGSAAN PASIR BESAR,FELDA PASIR BESAR,73420,GEMAS,064576215,064577051,NEA5051@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD TAMPIN,SM Kebangsaan,NEA5052,SEKOLAH MENENGAH KEBANGSAAN TUNKU SYED IDRUS,"KM1, JALAN SEREMBAN",73000,TAMPIN,064411481,064412561,NEA5052@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD TAMPIN,SM Kebangsaan,NEA5054,SEKOLAH MENENGAH KEBANGSAAN BUKIT ROKAN,FELDA BUKIT ROKAN,73200,GEMENCHEH,064317700,064317700,NEA5054@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD TAMPIN,SM Kebangsaan,NEA5055,SEKOLAH MENENGAH KEBANGSAAN GEMAS,KM1 JALAN BESAR GEMAS-TAMPIN,73400,GEMAS,079481608,079485300,NEA5055@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD TAMPIN,SM Kebangsaan,NEA5056,SEKOLAH MENENGAH KEBANGSAAN JELAI,FELDA JELAI,73480,GEMAS,064347094,064347096,NEA5056@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD TAMPIN,SM Kebangsaan,NEA5057,SEKOLAH MENENGAH KEBANGSAAN TAMAN INDAH,"KM 2, JALAN TAMPIN GEMAS",73000,TAMPIN,064414479,064413052,NEA5057@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA6001,SEKOLAH MENENGAH KEBANGSAAN BAHAU,"KM 3, JALAN ROMPIN",72100,BAHAU,064541232,064542549,NEA6001@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA6002,SEKOLAH MENENGAH KEBANGSAAN (FELDA) PASOH 2,FELDA PASOH 2,72300,SIMPANG PERTANG,064961185,064962400,NEA6002@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA6003,SEKOLAH MENENGAH KEBANGSAAN SERI PERPATIH,"PUSAT BANDAR PALONG 4, 5 & 6",73430,GEMAS,064666362,064665711,NEA6003@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD KUALA PILAH,SM Kebangsaan,NEA6004,SEKOLAH MENENGAH KEBANGSAAN JELAI,JELAI KUALA PILAH,73100,JOHOL,064511773,064511844,NEA6004@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA6005,SEKOLAH MENENGAH KEBANGSAAN (FELDA) PALONG DUA,FELDA PALONG 2,73450,GEMAS,064631314,064631173,NEA6005@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA6006,SEKOLAH MENENGAH KEBANGSAAN (FELDA) LUI BARAT,BANDAR SERI JEMPOL,72120,BANDAR SERI JEMPOL,064676300,064676296,NEA6006@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA6007,SEKOLAH MENENGAH KEBANGSAAN (FELDA) PALONG 7,FELDA PALONG TUJUH,73470,GEMAS,064645464,064645727,NEA6007@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA6008,SEKOLAH MENENGAH KEBANGSAAN (FELDA) BANDAR BARU SERTING,BANDAR SERI JEMPOL,72120,BANDAR SERI JEMPOL,064581849,064583115,NEA6008@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA6009,SEKOLAH MENENGAH KEBANGSAAN SERTING HILIR KOMPLEKS,FELDA SERTING HILIR 4,72120,BANDAR SERI JEMPOL,064684504,064683165,NEA6009@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA6010,SEKOLAH MENENGAH KEBANGSAAN ALAM BERAJA,FELDA PALONG SEBELAS,73430,GEMAS,064669751,064665786,NEA6010@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA6011,SEKOLAH MENENGAH KEBANGSAAN SERI JEMPOL,BANDAR SERI JEMPOL,72120,BANDAR SERI JEMPOL,064584061,064584102,NEA6011@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEA6012,SEKOLAH MENENGAH KEBANGSAAN BAHAU 2,PEKAN MAHSAN,72100,BAHAU,064540084,064540085,NEA6012@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEB0026,SEKOLAH MENENGAH KEBANGSAAN UNDANG JELEBU,KM3 JALAN PETALING,71600,KUALA KLAWANG,066136202,066136622,NEB0026@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD JEMPOL/JELEBU,SM Kebangsaan,NEB0027,SEKOLAH MENENGAH KEBANGSAAN PERTANG,"KM 1, JALAN GELANG",72300,SIMPANG PERTANG,064941444,064941434,NEB0027@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD KUALA PILAH,SM Kebangsaan,NEB1081,SEKOLAH MENENGAH KEBANGSAAN TUANKU MUHAMMAD,KM 2 JALAN TAMPIN,72000,KUALA PILAH,064811030,064819043,NEB1081@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD KUALA PILAH,SM Kebangsaan,NEB1082,SEKOLAH MENENGAH KEBANGSAAN TUNKU KURSHIAH,"KM2 , JLN TAMPIN",72000,KUALA PILAH,064811123,064841348,NEB1082@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD KUALA PILAH,SM Kebangsaan,NEB1083,SEKOLAH MENENGAH KEBANGSAAN CHUNG HUA,KM2 JLN TAMPIN,72000,KUALA PILAH,064811179,064819523,NEB1083@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD PORT DICKSON,SM Kebangsaan,NEB2054,SEKOLAH MENENGAH KEBANGSAAN TINGGI PORT DICKSON,"KM3,JALAN PANTAI",71000,PORT DICKSON,066471295,066477307,NEB2054@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD REMBAU,SM Kebangsaan,NEB3036,SEKOLAH MENENGAH KEBANGSAAN UNDANG REMBAU,JALAN BATU HAMPAR,71309,REMBAU,066851244,066851103,NEB3036@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEB4089,SEKOLAH MENENGAH KEBANGSAAN KING GEORGE V,JLN ZAABA,70100,SEREMBAN,067623598,067641214,NEB4089@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEB4090,SEKOLAH MENENGAH KEBANGSAAN ST PAUL,JLN TAN SRI MANICKAVASAGAM,70200,SEREMBAN,067612931,067623236,NEB4090@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
NEGERI SEMBILAN,PPD SEREMBAN,SM Kebangsaan,NEB4091,SEKOLAH MENENGAH KEBANGSAAN METHODIST ACS,JALAN LINTANG,70000,SEREMBAN,067620153,067613221,NEB4091@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
